Name	Kind	Camp	Series	Treasure	HeadImage	ClientOnly	CorpseIdx	RedLum	GreenLum	BlueLum	NpcResType	ArmorType	HelmType	WeaponType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	HurtFrame	Skill1	Level1	Skill2	Level2	Skill3	Level3	Skill4	Level4	AuraSkill	AuraSkillLevel	PassSkill	PassSkillLevel	ActionScript	LevelScript	ExpParam	ExpParam1	ExpParam2	ExpParam3	LifeParam	LifeParam1	LifeParam2	LifeParam3	LifeReplenish	ARParam	ARParam1	ARParam2	ARParam3	DefenseParam	DefenseParam1	DefenseParam2	DefenseParam3	MinDamageParam	MinDamageParam1	MinDamageParam2	MinDamageParam3	MaxDamageParam	MaxDamageParam1	MaxDamageParam2	MaxDamageParam3	WalkSpeed	RunSpeed	AttackSpeed	CastSpeed	VisionRadius	HitRecover	ActiveRadius	AIMode	AIParam1	AIParam2	AIParam3	AIParam4	AIParam5	AIParam6	AIParam7	AIParam8	AIParam9	FireResist	ColdResist	LightResist	PoisonResist	PhysicsResist	FireResistMax	ColdResistMax	LightResistMax	PoisonResistMax	PhysicsResistMax	ReviveFrame	Stature	DropRateFile	AIMaxTime	QuestTask
¶À¹ÂÌì·å£¨Ë®£©	0	5	2	24							boss092																																																																																		
¶À¹ÂÌì·å£¨»ð£©	0	5	3	24							boss092																																																																																		
¶À¹ÂÌì·å£¨ÍÁ£©	0	5	4	24							boss092																																																																																		
¶ñÀÇ°ï°ïÖÚ1	0	5	0	0			116				enemy085	0	0	0	0	0	40	39																																																																											
¶ñÀÇ°ï°ïÖÚ2	0	5	0	0			116				enemy040	0	0	0	0	0	40	39																																																																											
¶ñÀÇ°ï°ïÖÚ3	0	5	1	0			116				enemy097	0	0	0	0	0	40	39																																																																											
¶ñÀÇ°ï°ïÖÚ4	0	5	1	0			116				enemy078	0	0	0	0	0	40	39																																																																											
¶ñÀÇ°ï°ïÖÚ5	0	5	2	0			112				enemy061	0	0	0	0	0	40	39																																																																											
¶ñÀÇ°ï°ïÖÚ6	0	5	2	0			200				enemy101	0	0	0	0	0	40	39																																																																											
¶ñÀÇ°ï°ïÖÚ7	0	5	3	0			200				enemy110	0	0	0	0	0	40	39																																																																											
¶ñÀÇ°ï°ïÖÚ8	0	5	3	0			165				enemy075	0	0	0	0	0	40	39																																																																											
¶ñÀÇ°ï°ïÖÚ9	0	5	4	0			165				enemy048	0	0	0	0	0	40	39																																																																											
¶ñÀÇ°ï°ïÖÚ10	0	5	4	0			114				enemy066	0	0	0	0	0	40	39																																																																											
¶ñÀÇ°ïÐ¡¶Ó³¤1	0	5	0	0			165				boss069	0	0	0	0	0	37	38																																																																											
¶ñÀÇ°ïÐ¡¶Ó³¤2	0	5	0	0			165				boss062	0	0	0	0	0	37	38																																																																											
¶ñÀÇ°ïÐ¡¶Ó³¤3	0	5	1	0			165				enemy105	0	0	0	0	0	37	38																																																																											
¶ñÀÇ°ïÐ¡¶Ó³¤4	0	5	1	0			263				boss063	0	0	0	0	0	28	30																																																																											
¶ñÀÇ°ïÐ¡¶Ó³¤5	0	5	2	0			165				boss059	0	0	0	0	0	37	38																																																																											
¶ñÀÇ°ïÐ¡¶Ó³¤6	0	5	2	0			165				boss070	0	0	0	0	0	37	38																																																																											
¶ñÀÇ°ïÐ¡¶Ó³¤7	0	5	3	0			165				boss071	0	0	0	0	0	37	38																																																																											
¶ñÀÇ°ïÐ¡¶Ó³¤8	0	5	3	0			165				enemy072	0	0	0	0	0	37	38																																																																											
¶ñÀÇ°ïÐ¡¶Ó³¤9	0	5	4	0			165				boss067	0	0	0	0	0	37	38																																																																											
¶ñÀÇ°ïÐ¡¶Ó³¤10	0	5	4	0			165				boss072	0	0	0	0	0	37	38																																																																											
¶ñÀÇ°ï³¤ÀÏ1	0	5	3	0			255				enemy146	0	0	0	0	0	36	36																																																																											
¶ñÀÇ°ï³¤ÀÏ2	0	5	2	0			165				boss016	0	0	0	0	0	36	36																																																																											
¶ñÀÇ°ï³¤ÀÏ3	0	5	4	0			165				boss011	0	0	0	0	0	37	38																																																																											
¶ñÀÇ°ï³¤ÀÏ4	0	5	0	0			165				boss009	0	0	0	0	0	37	38																																																																											
¶ñÀÇ°ï³¤ÀÏ5	0	5	0	0			165				boss020	0	0	0	0	0	36	36																																																																											
Bang Chñ ¸c Lang Bang	0	5	1	0			113				boss010	0	0	0	0	0	28	28																																																																											
Ng­êi lÝnh	3	6	0								enemy017	0	0	0	0	0	24	28																																																																											
Bôi Hoa Lan Rõng	3	6	2	0							passerby263	0	0	0	0	0	36	40																																																																											
Ng­êi h­íng dÉn bang héi	3	6	0				153				passerby025	0	0	0	0	0	20	28																																																																											
Ng­êi §­a Th­	3	6	0								passerby040_1	0	0	0	0	0	30	30																																																																											
T­îng §µi	3	6	0								passerby350	0	0	0	0	0	30	30																																																																											
Cao thñ Thiªn V­¬ng B¸ch Nh©n L«i §µi	0	5	0	0			165				boss069	0	0	0	0	0	37	38																																																																											
Cao thñ ThiÕu L©m B¸ch Nh©n L«i §µi	0	5	0	0			165				boss062	0	0	0	0	0	37	38																																																																											
Cao thñ Ngò §éc B¸ch Nh©n L«i §µi	0	5	1	0			165				enemy105	0	0	0	0	0	37	38																																																																											
Cao thñ §­êng M«n B¸ch Nh©n L«i §µi	0	5	1	0			263				boss063	0	0	0	0	0	28	30																																																																											
Cao thñ Nga Mi B¸ch Nh©n L«i §µi	0	5	2	0			165				boss059	0	0	0	0	0	37	38																																																																											
Cao thñ Thóy Yªn B¸ch Nh©n L«i §µi	0	5	2	0			165				boss070	0	0	0	0	0	37	38																																																																											
Cao thñ Thiªn NhÉn B¸ch Nh©n L«i §µi	0	5	3	0			165				boss071	0	0	0	0	0	37	38																																																																											
Cao thñ C¸i Bang B¸ch Nh©n L«i §µi	0	5	3	0			165				enemy072	0	0	0	0	0	37	38																																																																											
Cao thñ Vâ §ang B¸ch Nh©n L«i §µi	0	5	4	0			165				boss067	0	0	0	0	0	37	38																																																																											
Cao thñ C«n L«n B¸ch Nh©n L«i §µi	0	5	4	0			165				boss072	0	0	0	0	0	37	38																																																																											
5ºÅÊÂ¼þÔÎÑ£¹Ö	0	5	0	0			112				enemy076	0	0	0	0	0	30	30																																																																											
B¸nh Sinh NhËt	3	6	0								passerby351	0	0	0	0	0	30	30																																																																											
§oµn §¹i Nh©n	3	6	0								enemy017	0	0	0	0	0	30	30																																																																											
