SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetObj	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LevelUpScript	SkillDesc	IsSkillPhysical	IsSkillMagic	IsSkillTrain
Cong kich vat ly npc b	lzlsky301	240		0			0	0	0	0	0	0	75	0	0	0	0	7	4	1	1	1	9	1	1	5	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	30	0	0		0					1	0	\script\skill\npc.lua	physicsdamage_v	congkichvatlynpc		congkichvatlynpc		congkichvatlynpc	missle_speed_v	congkichvatlynpc															0	0	0
Cong kich kim npc	lzlsky301	241	2	0			\sound\skill\sound_k001.wav	0	0	0	2	0	200	0	1	0	1	2	16	0	1	1	10	1	0	5	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20	20	-2	0	30	0	0		0					1	0	\script\skill\npc.lua	physicsdamage_v	congkichkimnpc		congkichkimnpc	missle_speed_v	congkichkimnpc	missle_lifetime_v	congkichkimnpc															0	0	0
Cong kich moc npc	lzlsky301	242	2	0			\sound\skill\sound_k001.wav	0	0	0	2	0	200	0	1	0	1	2	32	0	1	1	10	1	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					1	0	\script\skill\npc.lua	poisondamage_v	congkichdocnpc		congkichdocnpc	missle_speed_v	congkichdocnpc	missle_lifetime_v	congkichdocnpc	seriesdamage_p	congkichdocnpc													0	0	0
Cong kich hoa npc	lzlsky301	243	2	0			\sound\skill\sound_k015.wav	0	0	0	2	0	200	0	1	0	1	2	88	0	1	1	10	1	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					1	0	\script\skill\npc.lua	firedamage_v	congkichhoanpc		congkichhoanpc	missle_speed_v	congkichhoanpc	missle_lifetime_v	congkichhoanpc	seriesdamage_p	congkichhoanpc													0	0	0
Cong kich tho npc	lzlsky301	244	2	0			\sound\skill\sound_k001.wav	0	0	0	2	0	200	0	1	0	1	2	98	0	1	1	10	1	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					1	0	\script\skill\npc.lua	lightingdamage_v	congkichthonpc	stun_p	congkichthonpc	missle_speed_v	congkichthonpc	missle_lifetime_v	congkichthonpc	seriesdamage_p	congkichthonpc													0	0	0
Cong kich thuy npc	lzlsky301	245	2	0				0	0	0	2	0	200	0	1	0	1	2	68	0	1	1	10	1	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					1	0	\script\skill\npc.lua	colddamage_v	congkichbangnpc		congkichbangnpc	missle_speed_v	congkichbangnpc	missle_lifetime_v	congkichbangnpc		congkichbangnpc		congkichbangnpc		congkichbangnpc		congkichbangnpc							0	0	0
Tong Kim	lzlsky301	246		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	-2	0	0	0	0		0					0	0	\script\skill\battles\rank.lua	lifemax_p	add_lifemax_p	lifemax_v	add_lifemax_v	fastwalkrun_p	add_runspeed	castspeed_v	add_castspeed															0	0	0
Vßng s¸ng Th­¬ng D¨ng	lzlsky301	247	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tm_13.spr				126	0	3	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	-2	0	0	0	0		0					0	0	\script\skill\danhhieu.lua	allres_p	vongsang_liendau1		vongsang_liendau1		vongsang_liendau1		vongsang_liendau1		vongsang_liendau1		vongsang_liendau1		vongsang_liendau1		vongsang_liendau1		vongsang_liendau1		vongsang_liendau1			0	0	1
Vßng s¸ng H­¬ng Tiªu	lzlsky301	248	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tm_13.spr				127	0	3	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	-2	0	0	0	0		0					0	0	\script\skill\danhhieu.lua	allres_p	vongsang_liendau2		vongsang_liendau2		vongsang_liendau2		vongsang_liendau2		vongsang_liendau2		vongsang_liendau2		vongsang_liendau2		vongsang_liendau2		vongsang_liendau2		vongsang_liendau2			0	0	1
Vßng s¸ng Th­¬ng ¦ng	lzlsky301	249	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tm_13.spr				128	0	3	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	-2	0	0	0	0		0					0	0	\script\skill\danhhieu.lua	allres_p	vongsang_liendau3		vongsang_liendau3		vongsang_liendau3		vongsang_liendau3		vongsang_liendau3		vongsang_liendau3		vongsang_liendau3		vongsang_liendau3		vongsang_liendau3		vongsang_liendau3			0	0	1
Vßng s¸ng Háa DiÖm	lzlsky301	250	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tm_13.spr				129	0	3	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	-2	0	0	0	0		0					0	0	\script\skill\danhhieu.lua	allres_p	vongsang_liendau4		vongsang_liendau4		vongsang_liendau4		vongsang_liendau4		vongsang_liendau4		vongsang_liendau4		vongsang_liendau4		vongsang_liendau4		vongsang_liendau4		vongsang_liendau4			0	0	1
Tr­êng MÖnh hoµn	lzlsky301	251		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	-2	0	0	0	0		0					0	0	\script\skill\special\changming-wan.lua	lifemax_v																					Néi 5 phót, Sinh lùc t¨ng 500 ®iÓm.			
Gia Bµo hoµn	lzlsky301	252		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	-2	0	0	0	0		0					0	0	\script\skill\special\jiapao-wan.lua	fastwalkrun_p																					Néi 5 phót, tèc ®é di chuyÓn t¨ng 20%	0	0	0
§¹i Lùc hoµn	lzlsky301	253		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	-2	0	0	0	0		0					0	0	\script\skill\special\dali-wan.lua	addphysicsdamage_v																					Néi 5 phót, c«ng kÝch vËt lý t¨ng 100 ®iÓm.	0	0	0
Cao ThiÓm hoµn	lzlsky301	254		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	-2	0	0	0	0		0					0	0	\script\skill\special\gaoshan-wan.lua	adddefense_v																					Néi 5 phót, nÐ tr¸ch t¨ng 500 ®iÓm.	0	0	0
Cao Trung hoµn	lzlsky301	255		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	-2	0	0	0	0		0					0	0	\script\skill\special\gaozhong-wan.lua	attackratingenhance_v																					Néi 5 phót, nÐ tr¸ch t¨ng 500 ®iÓm.	0	0	0
Phi Tèc hoµn	lzlsky301	256		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	-2	0	0	0	0		0					0	0	\script\skill\special\feisu-wan.lua	attackspeed_v		castspeed_v																			Néi 5 phót, tèc ®é c«ng kÝch t¨ng 50 ®iÓm.	0	0	0
B¨ng Phßng hoµn	lzlsky301	257		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	-2	0	0	0	0		0					0	0	\script\skill\special\bingfang-wan.lua	coldres_p																					Néi 5 phót, phßng b¨ng t¨ng 50%.	0	0	0
L«i Phßng hoµn	lzlsky301	258		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	-2	0	0	0	0		0					0	0	\script\skill\special\leifang-wan.lua	lightingres_p																					Néi 5 phót, phßng L«i t¨ng 50%.	0	0	0
Háa Phßng hoµn	lzlsky301	259		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	-2	0	0	0	0		0					0	0	\script\skill\special\huofang-wan.lua	fireres_p																					Néi 5 phót, phßng háa t¨ng 50%.	0	0	0
§éc Phßng hoµn	lzlsky301	260		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	-2	0	0	0	0		0					0	0	\script\skill\special\dufang-wan.lua	poisonres_p																					Néi 5 phót, phßng ®éc t¨ng 50%.	0	0	0
T¨ng Sinh lùc (trÞ sè) (Tèng Kim) 	lzlsky301	261		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_status_enhance1.lua	lifereplenish_v																								
T¨ng Néi lùc (trÞ sè) (Tèng Kim) 	lzlsky301	262		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_status_enhance1.lua	manareplenish_v																								
T¨ng Sinh lùc (liªn tôc) (Tèng Kim) 	lzlsky301	263		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_status_enhance2.lua	lifereplenish_v																								
T¨ng Néi lùc (liªn tôc) (Tèng Kim) 	lzlsky301	264		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_status_enhance2.lua	manareplenish_v																								
gi¶m  s¸t th­¬ng (Tèng Kim) 	lzlsky301	265		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_reduce.lua	fasthitrecover_v																								
gi¶m  thêi gian tróng ®éc (Tèng Kim) 	lzlsky301	266		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_reduce.lua	poisontimereduce_p																								
gi¶m  thêi gian tróng ®éc (Tèng Kim) 	lzlsky301	267		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_reduce.lua	freezetimereduce_p																								
T gi¶m  cho¸ng (Tèng Kim) 	lzlsky301	268		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_reduce.lua	stuntimereduce_p																								
tÊn c«ng chÝ m¹ng (Tèng Kim) 	lzlsky301	269		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_reduce.lua	fatallystrikeres_p																								
håi sinh, néi lùc (trÞ sè) (Tèng Kim) 	lzlsky301	270		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_status_enhance1.lua	lifereplenish_v		manareplenish_v																						
håi sinh, néi lùc (liªn tôc) (Tèng Kim) 	lzlsky301	271		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_status_enhance2.lua	lifereplenish_v		manareplenish_v																						
T¨ng phßng thñ (trÞ sè) (Tèng Kim) 	lzlsky301	272		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_res.lua	physicsres_p																								
T¨ng phßng ®éc (trÞ sè) (Tèng Kim) 	lzlsky301	273		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_res.lua	poisonres_p																								
T¨ng phßng b¨ng (trÞ sè) (Tèng Kim) 	lzlsky301	274		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_res.lua	coldres_p																								
T¨ng phßng háa (trÞ sè) (Tèng Kim) 	lzlsky301	275		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_res.lua	fireres_p																								
T¨ng phßng L«i (trÞ sè) (Tèng Kim) 	lzlsky301	276		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_res.lua	lightingres_p																								
T¨ng phßng thñ (trÞ sè) (Tèng Kim) 	lzlsky301	277		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_res.lua	allres_p																								
S¸t th­¬ng vËt lý néi c«ng (Tèng Kim) 	lzlsky301	278		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_manadamage.lua	addphysicsmagic_v																								
§éc s¸t néi c«ng (Tèng Kim) 	lzlsky301	279		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_manadamage.lua	addpoisonmagic_v																								
B¨ng s¸t néi c«ng (Tèng Kim) 	lzlsky301	280		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_manadamage.lua	addcoldmagic_v																								
Ho¶ s¸t néi c«ng (Tèng Kim) 	lzlsky301	281		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_manadamage.lua	addfiremagic_v																								
L«i s¸t néi c«ng (Tèng Kim) 	lzlsky301	282		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_manadamage.lua	addlightingmagic_v																								
S¸t th­¬ng vËt lý ngo¹i c«ng (Tèng Kim) 	lzlsky301	283		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_physicsdamage.lua	addphysicsdamage_v																								
§éc s¸t ngo¹i c«ng (Tèng Kim) 	lzlsky301	284		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_physicsdamage.lua	addpoisondamage_v																								
B¨ng s¸t ngo¹i c«ng (Tèng Kim) 	lzlsky301	285		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_physicsdamage.lua	addcolddamage_v																								
T¨ng s¸t th­¬ng vËt lý ngo¹i c«ng (%) (Tèng Kim) 	lzlsky301	286		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_physicsdamage.lua	addphysicsdamage_p																								
T¨ng Sinh lùc tèi ®a (trÞ sè) (Tèng Kim) 	lzlsky301	287		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_status_max.lua	lifemax_v																								
Tèng- Kim t¨ng néi lùc tèi ®a (trÞ sè) (Tèng Kim) 	lzlsky301	288		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_status_max.lua	manamax_v																								
T¨ng Sinh, néi lùc tèi ®a (trÞ sè) (Tèng Kim) 	lzlsky301	289		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_status_max.lua	lifemax_v		manamax_v																						
ChiÕn Cæ (Tèng Kim) 	lzlsky301	290	300	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_22.spr			0	67	0	2	0	400	0	1	0	0	3	44	-1	1	1	11	1	0	5	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	305	20	0	-2	0	0	0	0		0					0	0	\script\skill\battles\wardrum.lua	allres_p	add_allres	lifemax_p	add_lifemax																					
LÖnh bµi (Tèng Kim) 	lzlsky301	291	300	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_22.spr			0	67	0	2	0	400	0	1	0	0	3	44	-1	1	1	11	1	0	5	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	305	20	0	-2	0	0	0	0		0					0	0	\script\skill\battles\token.lua	fastwalkrun_p	add_runspeed	attackspeed_v	add_attackspeed	castspeed_v	add_castspeed																			
t¨ng di chuyÓn (Tèng Kim) 	lzlsky301	292		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_state_enhance.lua	fastwalkrun_p																								
t¨ng nÐ tr¸nh (Tèng Kim) 	lzlsky301	293		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_state_enhance.lua	adddefense_v																								
t¨ng chÝnh x¸c (Tèng Kim) 	lzlsky301	294		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_state_enhance.lua	attackratingenhance_v																								
t¨ng c«ng kÝch (Tèng Kim) 	lzlsky301	295		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_state_enhance.lua	attackspeed_v		castspeed_v																						
Ho¶ s¸t ngo¹i c«ng (Tèng Kim) 	lzlsky301	296		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_physicsdamage.lua	addfiredamage_v																								
L«i s¸t ngo¹i c«ng (Tèng Kim) 	lzlsky301	297		2					67	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	\script\skill\battles\sj_physicsdamage.lua	addlightingdamage_v																								
HiÖu óy Vßng trßn  	lzlsky301	298	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tm_13.spr				39	0	3	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	-2	0	0	0	0		0					0	0	\script\skill\danhhieu.lua	allres_p	vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau			0	0	1
Thèng LÜnh Vßng trßn  	lzlsky301	299	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tm_13.spr				37	0	3	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	-2	0	0	0	0		0					0	0	\script\skill\danhhieu.lua	allres_p	vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau			0	0	1
Phã t­íng Vßng trßn  	lzlsky301	300	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tm_13.spr				44	0	3	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	-2	0	0	0	0		0					0	0	\script\skill\danhhieu.lua	allres_p	vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau			0	0	1
§¹i t­íng Vßng trßn  	lzlsky301	301	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tm_13.spr				45	0	3	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	-2	0	0	0	0		0					0	0	\script\skill\danhhieu.lua	allres_p	vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau		vongsang_liendau			0	0	1
